BV,av,title,pubtime,tag,up,fans,length,view,danmu,review,favorite
BV1UE411v7T1,75146261,读评论 | 观众让我穿泳装和跳新宝岛？！行啊！我穿 我跳,Sun Nov 10 19:00:42 2019,"生活,VLOG,记录,大学,留学,生活记录,校园,搞笑视频",假美食po主,2409000,1145,2787885,22498,3797,14721
BV1qC4y1s78v,795203423,【大蒜】一棵蒜苗的一生，最难割舍的家常滋味——大蒜,Mon Apr 13 20:50:12 2020,"春日vlog挑战,大蒜,美食,饮食文化,田园,生活方式,诗意,家常菜肴,家常味道",李子柒,5765000,1227,2786912,29752,7916,24101
BV1BE411P7nh,97606465,开箱119买的全自动豆芽机，耗时整整6天，终于吃到亲手种的豆芽,Thu Mar 19 18:11:01 2020,"吃播,美食vlog,美食,开箱,豆芽机",翔翔大作战,6033000,948,2786202,29187,8106,6095
BV1vE411A7FE,97893801,才不是石榴！5块钱一碗的世界最佳甜品我给你做出来了,Sat Mar 21 11:32:36 2020,"加油2020-VLOG挑战,料理制作,美食vlog,生活,日常,泰国,甜品,吃货,厨艺,制作教程",安卡不好好做菜,151000,457,2785012,10487,3402,63784
BV1S4411y7qd,66813101,小伙买了台手工“石磨机”做豆腐，原来制作5毛钱的豆腐都这么难,Fri Sep  6 19:57:23 2019,"手工达人挑战,美食,试吃,吃货,自制豆腐,石墨机,VLOG",翔翔大作战,6033000,718,2782678,18241,3192,15135
BV1dt41157Q3,58823692,监控和5只猫睡1晚会发生什么？看完不想养猫了,Fri Jul 12 18:00:31 2019,"30天vlog挑战,喵来啦,萌宠,日常,有猫生活,喵星人,vlog",喵来啦_,752000,643,2779393,7407,1872,25273
BV1Nk4y1R7Td,752739427,连贵州人都没吃过的贵州特产真的靠谱吗？,Wed Apr  8 17:30:21 2020,"吃播,美食vlog,美食,吃货,特产,贵州,辣子鸡",翔翔大作战,6033000,754,2777139,19827,6321,6688
BV1z7411a71j,84710291,在街边摊买的东西真的够秤吗？全买回来之后发现真的有缺斤少两的,Thu Jan 23 17:42:33 2020,"VLOG,生活记录,街边摊,年货",翔翔大作战,6033000,606,2776787,8188,2463,5204
BV1yt411n7pc,59986434,出大问题！6个知名UP主居然互相洗脚！！【变形兄弟01】,Sat Jul 20 17:40:07 2019,"Vlog夏日大作战,力元君,啊吗粽,老坛胡说,在下哲别,福乐小哥,徐大虾,变形兄弟,vlog星制造",徐大虾咯,4716000,2718,2768926,47068,3473,18346
BV19J411P7ZB,67558702,短腿猫初洗澡，发出猪叫求救，然鹅几分钟后开始享受泡澡！洗完吸猫毛无压力！,Fri Sep 13 17:00:47 2019,"猫咪迷惑行为大赏,动物圈,萌宠,可爱,猫咪,vlog,宠物,日常",花花与三猫CatLive,2933000,624,2766298,10187,2764,17832
BV1dt411F7uH,61369788,试吃纽约评分最差的餐厅，竟然把微波炉食品卖高价？,Tue Jul 30 11:35:50 2019,"美食圈,纽约,试吃,日常,美国,VLOG,差评,吐槽,探店,吃货",我是郭杰瑞,5092000,520,2760785,18677,4633,7632
BV1664y1T777,582832276,听说武汉热干面都卖爆了，不用着急，教你自制家庭版热干面,Wed Apr 22 17:30:57 2020,"料理制作,吃播,美食vlog,美食,吃货,热干面",翔翔大作战,6033000,456,2755607,23599,10542,12974
BV1c4411C7BP,66945121,和易烊千玺一起军训是种什么体验？,Sat Sep  7 19:47:25 2019,"开学大作战,VLOG,易烊千玺,军训,vlog",雨里待,124000,1047,2751778,35145,5449,51940
BV1nJ41177Ur,82039725,1天10000块，我成功造出史上最大绝版战舰！,Sat Jan  4 19:09:13 2020,"再见2019,VLOG,自制,生活,记录,乐高,星球大战,剪辑,歼星舰,绝版",雨哥到处跑,1219000,1044,2746439,27397,3929,60906
BV1yb411g7hq,48383127,从半夜烤到天亮，我终于做出这碗发光的鳗鱼饭！,Fri Apr  5 19:44:17 2019,"Vlog人生第一次,美食圈,美食,吃货,深夜报社,制作教程,料理制作,日本料理,烹饪,绵羊料理",绵羊料理,4251000,452,2741658,4884,1773,36918
BV1qa4y1x76J,667772138,谁才是真正的摄影带王？,Wed Apr 22 18:00:21 2020,"VLOG的一百种可能,VLOG,老番茄,花少北,某幻君,荣耀30,荣耀PRO",中国BOY超级大猩猩,5419000,1125,2734023,52293,10423,58324
BV12x411R71F,56913919,重庆之旅，和小翔哥，大sao，敬汉卿一起吃勾魂面！,Wed Jun 26 20:52:20 2019,"搞笑,vlog,美食圈,美食,生活,吃货",女胖胖,1655000,414,2728911,6591,971,6221
BV1PE411u7oY,94772341,日本现在到底有多危险。实拍疫情下的日本,Mon Mar  9 18:35:23 2020,"“疫”地来信征集,生活,东京,疫情,新型肺炎,冠状病毒,日本,vlog",孤独的美食基,2909000,453,2727978,15917,15738,15577
BV1pJ411D7Cf,75673974,挑战“偷”中国无人超市！店内吃喝也会被扣款吗？,Fri Nov 15 11:30:54 2019,"奇葩,逗比,无人超市,是在下输了,美国,中国,搞笑,vlog,黑科技,亚马逊",我是郭杰瑞,5092000,420,2722368,8388,4790,6980
BV1qt411V7vR,59089514,2000元的机票能和空姐面对面谈人生，b站还安排了3000人接机！是什么神仙感觉？,Sun Jul 14 10:00:57 2019,"Vlog夏日大作战,空姐,生活,记录,自制,VLOG,高能,东尼ookii,日常,搞笑",东尼ookii,2635000,1440,2714842,24621,1973,9593
BV1xE411b7Rd,74430951,第一次去夜店蹦迪，一进去被十几个美女围住,Sun Nov  3 20:00:44 2019,"体验,VLOG,蹦迪,夜店,舞蹈,性感,酒吧,美女,第一次,初体验",福乐小哥,1052000,626,2714284,7515,3376,12185
BV1Q7411e7ei,84615686,【超燃励志】那些让你奋发向上，努力学习的话|Study With Me|所谓万丈深渊下去，也是前程万里|加油，奥利给!,Wed Jan 22 23:41:21 2020,"寒假Vlog-一起学习吧,学习,励志向,燃爆,鸡汤,高考",-顾芊羽-,37000,411,2712650,50085,4921,195136
BV1Rb411G7VJ,49819842,美国卖煎饼日赚3000？不用怀疑，现在去学摊煎饼还来得及！,Fri Apr 19 23:00:29 2019,"生活,老外,海外,煎饼,美食,搞笑,小吃,创业,VLOG",毒角SHOW,3100000,1124,2711380,18904,5055,20900
BV1t7411Q7Rw,99921259,卢本伟乡下vlog，马飞烤肉店，钓龙虾,Sat Mar 28 13:08:24 2020,"卢本伟,生活记录,VLOG,五五开,马飞飞,生活",阿宇Vlog记录开哥,37000,829,2709588,7225,9345,9579
BV1Z441137BN,55842884,在CP上扮成游乐王子对路人说“雨女无瓜”！！连小姐姐都被尴尬死了！！,Mon Jun 17 12:00:42 2019,"蚀血之暗,游乐王子,VLOG,搞笑,CP24",蚀血之暗,352000,1111,2706206,48820,7711,105944
BV1C441177LT,52770886,用中文谐音说日语，日本人能听懂吗？,Sat May 18 09:20:55 2019,"真脑洞大冒险,生活,搞笑视频,VLOG,日本,日本人,东京,日本留学生,留学生,日语,发现宝藏UP主,创作新秀奖",穿越蛋白质,100000,535,2706021,11766,4009,26845
BV1db411u7Ld,48748423,走进印度千万美元豪宅，有钱人的生活是怎样的？,Tue Apr  9 11:00:41 2019,"印度,中国,土豪,豪宅,VLOG,阶级",我是郭杰瑞,5092000,606,2704328,24163,14272,9622
BV19b411s7AC,47475315,小伙爱吃烤鱼，结果花了1700元买了一台商用烤鱼炉，这也太好吃了吧,Wed Mar 27 17:30:26 2019,"吃货,美食,试吃,烤鱼,烤鱼炉,自制美食,vlog",翔翔大作战,6033000,546,2704190,8543,3357,5125
BV1xK41157b1,497969219,尝试制作一个超大的虾片,Sat Apr 25 18:42:48 2020,"料理制作,吃播,美食vlog,美食,吃货,虾片,夏日好物种草,花样吃播",翔翔大作战,6033000,933,2703590,35502,6522,10662
BV197411t7JG,87680041,白弄了吧！？,Sun Feb  9 08:42:17 2020,"生活记录,VLOG,小姐姐,萌妹子,假期",紫然X0,48000,13,2702532,222,991,2420
BV1yE411i7BR,74840544,东海oo | 【谷歌卫星】意外拍到的那些神奇又诡异的照片#6,Thu Nov  7 15:24:55 2019,"全能打卡挑战,自制,生活,高能,学习,记录,VLOG,生活记录",东海xx,477000,456,2699702,5910,1728,9214
BV1DE411P7xG,97647233,五分钟马甲线运动！练出侧腰曲线，简单高效，适合入门！【周六野Zoey】,Thu Mar 19 21:07:50 2020,"健身战“疫”挑战,健身,运动,塑形,日常,健身教程,Vlog,周六野Zoey,马甲线,好身材",周六野Zoey,6174000,742,2696669,26507,7464,271643
BV1p4411P7F3,55442104,日本的水果有多贵？中国男子在日本买了个瓜后说…,Thu Jun 13 18:30:17 2019,"生活,水果,日本文化,美食,VLOG,日本,天价,探店,水果干,零食",孤独的美食基,2909000,543,2691191,15339,5327,18632
BV1D441167Jn,65477669,日本妹子带中国男友回家，谎称自己有孩子了，结果小伙把萌娃整自闭了..『kei和marin』,Mon Aug 26 20:40:39 2019,"中日情侣,日语,奶爸,VLOG,带娃,日本人,萌娃,情侣,日本",kei和marin,1381000,602,2690831,6103,1437,12812
BV1fb411t767,44896824,走进美国最富社区之一，这里竟然肯德基都没有！,Thu Feb 28 11:00:14 2019,"生活,美国,中国,富人区,肯德基,纽约,郭杰瑞,土豪,豪宅,vlog",我是郭杰瑞,5092000,509,2686324,9165,7229,8075
BV1ht41157Ti,58777354,【vlog】怀疑人生的时候看看这个片子，生活还是很可爱的,Thu Jul 11 20:38:45 2019,"生活,生活记录,记录,家庭,暖心,亲情,短片",壹合木艺,122000,1519,2681312,13320,4642,161176
BV1Xb41177Bt,47122122,中国姑娘和日本妹子在日本东京街头做了一件从没人做过的事......,Sat Mar 23 21:30:42 2019,"Vlog人生第一次,日本妹子,日本文化,音乐,vlog",纳豆奶奶,4121000,539,2675697,15849,5297,87553
BV1At411V7mY,59011947,家里有女仆是一种什么体验！？——视角姬vlog,Sat Jul 13 19:40:39 2019,"VLOG,萌妹子,可爱,COSPLAY,女仆,日常,搞笑",视角姬,2314000,627,2673249,19422,5848,32642
BV1V7411p7PC,86544061,等身大！2B小姐姐实体娃娃？！——视角姬vlog,Tue Feb  4 18:00:05 2020,"尼尔机械纪元,2B小姐姐,VLOG,COSPLAY,尼尔,2b,最终幻想14,FF14,日常,搞笑",视角姬,2314000,748,2667825,17886,6934,29255
BV1at411F7By,61781314,一次买下美国肯德基所有产品试吃，对比中国的怎么样？,Fri Aug  2 11:30:41 2019,"肯德基,美国,试吃,美食,生活,KFC,开箱,VLOG,吐槽,炸鸡",我是郭杰瑞,5092000,550,2660799,20855,5639,8247
BV1WE411b7fw,74422131,高铁上给公放视频的人送耳机 让他们别吵 会被打么？,Sun Nov  3 17:52:42 2019,"全能打卡挑战,VLOG,生活记录,抖音,社会调查,搞笑,正能量,啊吗粽,vlog,日常",啊吗粽,2514000,1014,2659493,37320,18148,54632
BV1s4411s7Mb,53547383,老母亲出去浪，老父亲独自喂猫一天，妙语连珠最后还露头了，长得真别致！,Sat May 25 16:55:52 2019,"猫咪,吸猫,可爱,萌宠,VLOG,动物圈,宠物,铲屎官",花花与三猫CatLive,2933000,801,2657151,13719,4206,17215
BV1ub41157D1,49576609,猫中毒太深，主人为其运功疗伤。白胖！你能正常点吗？,Wed Apr 17 10:08:06 2019,"Vlog人生第一次,猫,Vlog速成手册,有毒,运功疗伤,喵星人,白胖,沙雕,搞笑,中华气死猫",白胖过来,262000,117,2657006,5062,2828,37853
BV1i7411Y7ZZ,84932671,大家看看这是咋啦？？喊男朋友哥哥无动于衷？,Sat Jan 25 09:05:13 2020,"全能打卡挑战,情侣,留学,生活记录,哥哥,VLOG",羊咩咩和丫吖吖,261000,137,2646969,2146,1436,9720
BV1t4411Q7rs,63355071,台灣姑娘談：大陸人吃不起榨菜事件！！,Mon Aug 12 14:12:00 2019,"生活,VLOG,台湾,萌妹子,可爱,女神,小姐姐,吐槽,大陆,台湾人",古秝安,170000,140,2641379,7124,8166,13218
BV1kE411r7ow,71617863,我抄袭了百万粉丝up主！对不起！,Fri Oct 18 16:44:15 2019,"vlog爱拍挑战,抄袭,自制,生活,UP,记录,VLOG,粉丝,侵权,B站",我是芒十一,294000,336,2640530,5197,4852,10489
BV1At411g7nc,62064622,对不起！我们退出变形兄弟了,Sat Aug  3 21:40:10 2019,"VLOG,力元君,啊吗粽,徐大虾咯,老坛胡说,在下哲别,福乐小哥,vlog星制造,变形兄弟,搞笑",老坛胡说,1859000,4310,2640303,59369,5795,18167
BV1m741167BG,85284053,随机做饭❌随机迫害✔,Mon Jan 27 19:19:57 2020,"咱家年夜饭,生活,VLOG,生活记录,做饭,吃货,厨房,怪异君,中国BOY,泡芙喵",中国BOY超级大猩猩,5419000,2010,2638945,42211,3378,21740
BV1YJ411H7hY,82865471,日本是怎么把经济玩死的（重磅爆料）,Fri Jan 10 20:36:08 2020,"寒假Vlog-一起学习吧,趣味科普人文,纪实,东京,社会,历史,原创,科普纪录",十五喵金融,372000,2838,2636123,14276,6595,100344
BV1aJ411e7c7,80972580,2天4000块，我成功造出一颗星球！,Sat Dec 28 18:30:00 2019,"好物种草,VLOG,自制,生活,记录,死星,拼模型,乐高,星球大战,开箱",雨哥到处跑,1219000,956,2635204,8380,2140,36419
BV1PJ41137uj,68201289,南  方  室  友  暴  扣  蟑  螂,Wed Sep 18 22:23:17 2019,"生活,VLOG,蟑螂,宿舍,搞笑视频,室友",丶燕返,1967,542,2634119,15086,9611,13732
BV1Wb411i73R,45819900,扔猫到中国地图，猫Jio戳到哪里就去那里！竟然戳到了...,Sun Mar 10 08:00:07 2019,"Vlog旅行日记,搞笑视频,老外,歪果仁,外国人,旅游,逗比,vlog,搞笑,\""B\"" A Vlogger",杰里德Jared,1893000,1350,2632728,34290,13616,25888
BV1BJ411E7RE,83834515,试吃世界最有名大厨的餐厅，惠灵顿牛排做的怎样？,Fri Jan 17 18:26:09 2020,"新年吐槽大会,美食,吃货,美食侦探,Vlog,戈登拉姆齐",我是郭杰瑞,5092000,525,2631957,13095,4334,7247
BV1c4411q7sj,51617855,体验印度首都最好的网吧，印度人爱玩什么游戏？,Mon May  6 19:30:26 2019,"旅游,印度,奇葩,逗比,是在下输了,三哥,vlog,郭杰瑞,搞笑视频,魔性,Vlog星制造",我是郭杰瑞,5092000,513,2631853,20136,5032,4341
BV1V4411d7vf,64646922,实拍切尔诺贝利，核电站事故后死城现状是怎样的？,Wed Aug 21 11:30:21 2019,"涨姿势,旅游,VLOG,乌克兰,俄罗斯,切尔诺贝利,恐怖,穿越,死城,探险",我是郭杰瑞,5092000,533,2622678,21967,7726,21359
BV1ob411M7uT,48554006,因为一个视频，我被蔡徐坤粉丝骂到自闭！ 成了小姐姐最讨厌的人,Sun Apr  7 08:00:51 2019,"vlog,搞笑,蔡徐坤,读评论,明星,生活记录,IKUN,偶像练习生,生活,追星",波桑吃遍世界,1402000,427,2620711,114228,39504,38696
BV1c54y1d7Tv,840065367,【桃花节】骑马踏青，取花为食，才不辜负春日好时节——上巳节,Thu Apr  2 18:00:31 2020,"美食圈,美食,饮食文化,田园,生活方式,上巳节,诗意,加油2020-VLOG挑战,春日vlog",李子柒,5765000,1005,2619003,25810,6876,29905
BV1Bb411A72X,34908426,全日本最骚气的蛋包饭，硬朗男子尝一口竟…？,Tue Oct 30 18:30:12 2018,"美食圈,日本,vlog,美食,蛋包饭,流心蛋包饭,孤独的美食基",孤独的美食基,2909000,346,2618150,3992,2124,12134
BV1Mb411775G,47006491,和“少爷”up主互换身份一天！体验豪宅超跑美女管家！,Sat Mar 23 11:30:47 2019,"Vlog人生第一次,少爷,互换身份,视角姬,妹妹,豪车",吃素的狮子,3058000,804,2617471,7968,3011,21133
BV1GE411u7ZL,94827820,疫情紧要关头，我被抛弃了...这件事还上了新闻...,Mon Mar  9 10:05:03 2020,"vlog复工日记,自制,生活,生活记录,记录,VLOG,日常,东尼ookii,今日关注,新型冠状病毒",东尼ookii,2635000,904,2616214,29940,10426,17517
BV1N4411V79h,56091289,信誓蛋蛋在澳洲求生做陷阱抓猎物吃【第七集】,Wed Jun 19 17:20:21 2019,"VLOG,求生,信誓蛋蛋,澳洲,挑战,荒野,极限求生,澳洲荒野,陷阱,袋鼠",信誓蛋蛋,4823000,1001,2611949,24929,6013,13630
BV1TJ411J7wz,83399269,拉斯维加斯800元/位自助餐和牛随便吃？能吃回本吗？,Wed Jan 15 11:30:39 2020,"vlog,歪果仁,揭秘,美国,吃播",我是郭杰瑞,5092000,555,2599311,17167,3375,6579
BV12J411Y755,80856165,本想送个礼物，她以为我要求婚，直接哭了。哈哈蛤。。,Fri Dec 27 17:06:02 2019,"生活,VLOG,萌妹子,自制,情感",托马斯家的,482000,1110,2589612,30228,8280,26858
BV1LJ411j7x1,81793657,为什么纳豆奶奶在几个月内从少女变成了奶奶？,Thu Jan  2 20:05:15 2020,"我的职业故事,生活,萌妹子,VLOG,可爱,手绘",纳豆奶奶,4121000,945,2582213,30620,7845,83430
BV1dA411b7ZG,327877183,95后女生独居！带你参观上海汤臣一品1.2亿豪宅…,Thu Apr 23 19:00:58 2020,"VLOG的一百种可能,VLOG,生活记录,豪宅,自制,改造,汤臣一品,陆家嘴,外滩,上海",曲玮玮,39000,1107,2582107,8951,5066,20575
BV1uJ411v7hx,78506866,我一口吃掉177万播放量的激励金！世界顶级日本A5神户黑毛和牛！,Sun Dec  8 15:41:02 2019,"百万剪辑师挑战,美食圈,美食,生活,吃货,牛排,VLOG日常,和牛,神户,A5",Terryhimself,128000,722,2569222,5607,1420,8459
BV1tx411R7L8,57375996,澳门人在内地：声明，我是不是中国人？我哪来的优越感？杠精散退！！,Sun Jun 30 20:42:06 2019,"生活,VLOG,吐槽,澳门,香港,自制,记录,声明,辟谣",律子话你知,67000,309,2564377,3636,5712,3525
BV1fC4y1H7xq,795708609,抖音上那些商家揭秘的烤肉蘸料靠谱吗，小伙烤了一大盘牛肉测试,Sun May 17 18:12:35 2020,"料理制作,吃播,美食vlog,美食,吃货,烤肉,烧烤,铁板烧,烤肉蘸料",翔翔大作战,6033000,719,2563207,16365,3908,11161
BV1p441117LG,66362577,体验顶级豪华游轮，5天就能够拍卖到46万的房间到底是什么样,Mon Sep  2 17:30:50 2019,"美食,豪华,日本,邮轮,VLOG",翔翔大作战,6033000,736,2561562,12794,2949,6394
BV125411t7oC,455279319,良 师 益 友,Wed Apr 15 19:00:20 2020,"小潮,搞笑,搞笑视频,逗比,生活,vlog,沙雕,奇葩,日常,奇多玉米棒",小潮院长,3163000,635,2560548,17798,4260,15759
BV1RC4y1H72R,795729144,测测你对异性有着怎样的欲望，是爱欲爆棚还是色欲冲天？,Wed May 13 19:47:20 2020,"互动视频,校园,测试,不愧是姐姐大人,性格,欲望,恋爱,爱情,人性,VLOG的一百种可能",不愧是姐姐大人,1176000,347,2554692,27680,21737,47580
BV19t411K7Mc,62500634,熊孩子放假了，带他出去玩顺便报个补习班，看他笑的很开心。,Tue Aug  6 20:37:02 2019,"暑期爆肝挑战,生活,东尼ookii,生活记录,VLOG,日常,搞笑,熊孩子,搞笑视频",东尼ookii,2635000,1116,2553735,37607,3359,20572
BV1U4411g7FA,56137492,【全职新手】01-煎饼摊工作9小时，我竟然期待月入过万,Thu Jun 20 12:00:28 2019,"中国BOY,全职新手,煎饼果子,Vlog星制造",中国BOY超级大猩猩,5419000,1906,2550859,71360,5770,52614
BV1RJ411z7DX,77830714,情侣间千万不要玩倒放挑战！真吃醋了。。。,Tue Dec  3 19:26:42 2019,"30天vlog挑战,VLOG,啊吗粽,拿姐,奥利奥,情侣,搞笑,倒放挑战,不要笑挑战,爆笑",啊吗粽,2514000,929,2548948,11054,1676,13828
BV1n7411473Y,87901269,没疯！在家叫陪玩 我还能再宅14天！,Mon Feb 10 12:05:06 2020,"生活,AI,人工智能,VLOG,搞笑,啊吗粽,宅男,拿姐,沙雕,情人节不隔离爱",啊吗粽,2514000,1402,2547173,148181,7473,38391
BV1oK411V7MX,497876220,邻居有11台手机连我家WIFI，我把开关拔掉却被骂了一顿,Sat Apr 25 11:36:36 2020,"生活记录,自媒体,VLOG,WIFI",广东饭桶哥,3263,222,2547155,5828,7814,4831
BV1oJ41117dB,76383222,灵魂还原“小当家”的面非面！鱿鱼丝是怎样塞进面里的？,Wed Nov 20 18:21:06 2019,"贴秋膘大作战,美食圈,生活,日常,美食,vlog,自制,料理,搞笑,吃播",奇异小北,820000,428,2546673,12950,3910,38006
